ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y
3,40371,5215.353265,14903.62337
3,40372,6752.830932,14896.10134
3,40373,3134.585492,14901.04404
3,40374,4144.848612,14888.74096
3,40375,5037.402726,14901.64064
3,40376,5341.831691,14899.33169
3,40377,6203.148028,14895.9903
3,40378,4050.062821,14899.88397
3,40379,7129.459908,14896.97696
3,40380,3699.617689,14901.34522
3,40381,5006.064334,14903.75169
3,40382,7003.964207,14907.54127
3,40383,2992.222948,14897.90672
3,40384,4016.277072,14897.76923
3,40385,4456.295059,14898.95755
3,40386,4954.235577,14904.57532
3,40387,4192.777423,14910.86735
3,40388,7338.951493,14913.84104
3,40389,2839.13403,14906.87467
3,40390,3178.542222,14902.04889
3,40391,6926.17038,14904.7228
3,40392,4270.871589,14910.28732
3,40393,3505.439039,14908.66366
3,40394,3864.496487,14909.90398
3,40395,5303.883594,14906.35469
3,40396,6448.384806,14910.07267
3,40397,4369.231595,14916.58436
3,40398,2754.224189,14915.85841
3,40399,5765.842932,14908.66056
3,40400,3661.906199,14917.83931
3,40401,3753.344754,14909.34904
3,40402,6091.634336,14921.61882
3,40403,7409.321401,14917.00228
3,40404,6715.86568,14918.19636
3,40405,7039.054054,14917.84324
3,40406,7152.860158,14918.0686
3,40407,3720.919721,14917.01047
3,40408,5727.987569,14919.08564
3,40409,7276.313889,14917.07292
3,40410,2904.527721,14921.05133
3,40411,4869.288332,14924.01543
3,40412,5395.210577,14924.98365
3,40413,6789.402696,14919.46483
3,40414,3102.615385,14927.78227
3,40415,4081.414634,14927.88931
3,40416,3148.357988,14924.02564
3,40417,6892.171397,14919.92249
3,40418,4240.486156,14924.26303
3,40419,5354.878613,14924.14798
3,40420,6678.740458,14926.61298
3,40421,6958.866371,14923.46422
3,40422,4489.712551,14918.79217
3,40423,5434.577148,14929.88379
3,40424,6861.634293,14914.88212
3,40425,5975.819853,14933.4614
3,40426,5052.279137,14928.56547
3,40427,6209.644543,14928.04867
3,40428,2735.321492,14932.81528
3,40429,3882.65251,14930.51892
3,40430,6239.183889,14933.56062
3,40431,6833.764121,14928.68253
3,40432,4897.006897,14932.66069
3,40433,4838.421053,14946.39636
3,40434,5181.633752,14941.28546
3,40435,4926.828302,14937.29811
3,40436,2713.528875,14941.82219
3,40437,3686.198381,14945.21761
3,40438,3511.143617,14939.30851
3,40439,4372.276596,14940.96081
3,40440,3022.60742,14947.32269
3,40441,5019.883044,14948.34415
3,40442,4962.313924,14947.86329
3,40443,2954.829428,14949.65604
3,40444,7359.256506,14949.21561
3,40445,7447.576857,14946.69171
3,40446,6266.568301,14948.78634
3,40447,7300.70227,14945.99332
3,40448,6414.696657,14939.30395
3,40449,3244.411839,14946.4597
3,40450,3978.232317,14955.33353
3,40451,4130.790875,14950.44106
3,40452,4187.62462,14948.84853
3,40453,5266.444737,14947.10175
3,40454,7081.903977,14950.6324
3,40455,7142.158954,14951.1992
3,40456,3581.800469,14948.83333
3,40457,6095.891576,14949.9241
3,40458,6014.86675,14943.84978
3,40459,6752.018939,14949.23788
3,40460,3081.389583,14957.98854
3,40461,5120.216028,14952.05923
3,40462,6218.325383,14954.22828
3,40463,6999.669596,14950.24077
3,40464,2859.347468,14959.56066
3,40465,3651.396426,14960.10854
3,40466,5357.418103,14956.48922
3,40467,6956.649206,14956.44048
3,40468,2739.439776,14955.56303
3,40469,3216.701587,14955.00423
3,40470,4240.021253,14957.78523
3,40471,6570.276114,14958.02337
3,40472,4031.612339,14950.96409
3,40473,5172.667897,14964.59871
3,40474,3619.294221,14963.22767
3,40475,3891.453313,14960.36446
3,40476,4064.318054,14956.65762
3,40477,5916.607945,14963.04491
3,40478,6926.441388,14958.78947
3,40479,2684.381415,14966.04577
3,40480,4586.433163,14966.89554
3,40481,6696.728704,14959.16111
3,40482,6803.682353,14974.49706
3,40483,5057.350384,14971.67775
3,40484,3941.198131,14972.00561
3,40485,5431.817369,14964.5198
3,40486,5383.391608,14969.65734
3,40487,6034.556047,14966.54425
3,40488,7116.263784,14972.00815
3,40489,6399.342011,14973.82585
3,40490,6726.96242,14972.23822
3,40491,3315.689502,14980.71797
3,40492,5957.765594,14964.80785
3,40493,3054.398246,14974.91053
3,40494,7250.784427,14982.07138
3,40495,3915.636872,14988.26816
3,40496,6001.902174,14977.67754
3,40497,6996.79011,14987.09725
3,40498,5115.458671,14985.37763
3,40499,5338.653846,14982.18681
3,40500,6114.722485,14980.14793
3,40501,7301.85046,14979.91948
3,40502,6599.842,14973.033
3,40503,2871.591265,14983.4804
3,40504,4566.463065,14983.93054
3,40505,5720.749562,14984.52014
3,40506,5252.181208,14982.26443
3,40507,2694.772239,14992.64809
3,40508,3531.953503,14995.36688
3,40509,5187.944068,14985.23898
3,40510,4236.20813,14987.52033
3,40511,6374.768074,14989.17394
3,40512,2732.821429,14990.07937
3,40513,2784.244202,14982.09413
3,40514,6957.207859,14994.05688
3,40515,5081.908176,14988.04654
3,40516,6020.555147,14992.73897
3,40517,7340.197251,14992
3,40518,7369.578441,14991.23388
3,40519,4156.308696,14993.11739
3,40520,7208.965567,15004.16499
3,40521,4812.618877,14999.47073
3,40522,4206.808594,14991.51693
3,40523,4456.910478,15003.88301
3,40524,5489.135624,14999.81826
3,40525,6144.527027,14994.71622
3,40526,6302.090535,15000.52263
3,40527,6769.401211,14996.3679
3,40528,7169.577532,14999.71097
3,40529,3676.62565,14994.33016
3,40530,5290.56227,14985.06338
3,40531,5948.038333,15003.69833
3,40532,3868.255259,14999.45161
3,40533,4112.406699,15003.95056
3,40534,3646.427812,15004.43578
3,40535,6839.853197,15006.95028
3,40536,7045.973039,15010.31863
3,40537,5313.918338,15009.31805
3,40538,3971.238806,15012.83104
3,40539,4495.505277,15004.86214
3,40540,2546.519878,15014.40469
3,40541,3060.636752,15007.80769
3,40542,5557.837438,15013.60961
3,40543,6743.080219,15010.835
3,40544,3015.340747,15017.07228
3,40545,5255.41411,15013.5138
3,40546,4890.149351,15015.2987
3,40547,5137.370685,15011.1245
3,40548,3616.710464,15019.98269
3,40549,3709.79703,15018.20462
3,40550,4600.186536,15009.83029
3,40551,5035.607539,15016.88914
3,40552,6719.472275,15017.59847
3,40553,6808.401952,15015.37356
3,40554,7325.390169,15018.26882
3,40555,6101.693348,15016.4239
3,40556,5184.546493,15020.42496
3,40557,2627.661891,15024.1127
3,40558,4011.120553,15028.32213
3,40559,3921.035674,15024.91583
3,40560,4163.275693,15033.89396
3,40561,4759.156006,15036.68565
3,40562,5473.221258,15029.66811
3,40563,7271.309677,15028.66129
3,40564,4228.95509,15029.8024
3,40565,5541.823204,15030.83204
3,40566,5957.279835,15029.44033
3,40567,5990.25677,15030.14544
3,40568,6989.08147,15031.37899
3,40569,7137.951868,15021.83693
3,40570,2770.870246,15035.71365
3,40571,6683.862955,15040.92612
3,40572,7041.630731,15034.84015
3,40573,4845.00209,15046.25287
3,40574,6378.008757,15036.32312
3,40575,6864.076923,15045.78872
3,40576,7088.403306,15043.24793
3,40577,3057.132565,15038.51009
3,40578,3546.778065,15038.92903
3,40579,6012.545027,15037.5787
3,40580,6297.420139,15038.91884
3,40581,3990.770093,15041.40935
3,40582,3712.381433,15049.63673
3,40583,6341.557058,15045.84108
3,40584,2793.711965,15044.77253
3,40585,3777.081437,15045.88503
3,40586,5512.059761,15046.49004
3,40587,6746.393401,15044.69543
3,40588,4397.194136,15042.56339
3,40589,7220.120776,15046.46934
3,40590,4190.867679,15049.39913
3,40591,4659.371354,15049.61667
3,40592,5614.237966,15049.16136
3,40593,6042.835037,15046.07007
3,40594,6832.177118,15047.13531
3,40595,3810.611664,15053.35562
3,40596,5129.018182,15048.80848
3,40597,5215.860215,15046.04594
3,40598,5487.591599,15057.27421
3,40599,2865.29386,15052.15132
3,40600,3900.194556,15052.35709
3,40601,6793.754404,15051.7057
3,40602,5832.55543,15054.98982
3,40603,3591.654217,15052.28795
3,40604,5866.636288,15065.49582
3,40605,4130.611328,15059.96289
3,40606,3304.879668,15059.26971
3,40607,3614.951838,15054.78327
3,40608,3689.21123,15059.98841
3,40609,3849.315789,15058.61692
3,40610,4220.664311,15064.92697
3,40611,2701.62234,15059.71809
3,40612,3962.25624,15063.97338
3,40613,7019.837671,15061.79247
3,40614,7176.673267,15064.69307
3,40615,3115.673806,15070.12109
3,40616,6088.481089,15063.13313
3,40617,6265.050239,15067.12799
3,40618,4517.467761,15061.23798
3,40619,5539.931535,15070.71853
3,40620,5969.814332,15074.30375
3,40621,5578.458464,15065.44436
3,40622,2801.738302,15065.81456
3,40623,7086.788835,15065.69539
3,40624,6015.740741,15072.40662
3,40625,4162.828968,15074.302
3,40626,3033.262745,15069.90588
3,40627,3636.548,15072.78
3,40628,3932.303471,15073.86764
3,40629,6663.976712,15068.04247
3,40630,4018.477243,15073.19766
3,40631,4059.412798,15078.66625
3,40632,4829.343949,15071.95966
3,40633,5276.674107,15073.47321
3,40634,7114.236667,15082.55167
3,40635,5212.172603,15075.60548
3,40636,6709.939863,15069.7709
3,40637,6136.50365,15075.84672
3,40638,4626.171683,15075.29822
3,40639,5178.445938,15074.85739
3,40640,5252.941176,15071.60784
3,40641,4762.262548,15077.06081
3,40642,3750.498868,15080.32786
3,40643,3876.99196,15078.63518
3,40644,5656.587323,15083.98449
3,40645,4240.9701,15087.02658
3,40646,6371.246542,15084.60854
3,40647,6283.309777,15082.18587
3,40648,7158.736921,15085.44245
3,40649,6329.631258,15084.05345
3,40650,6881.397992,15081.17653
3,40651,2996.059242,15099.01422
3,40652,5438.483947,15093.97494
3,40653,7056.924686,15103.75649
3,40654,2728.712575,15091.56886
3,40655,6082.251046,15091.37448
3,40656,3081.507559,15093.20734
3,40657,4143.058197,15094.31441
3,40658,2832.21375,15098.925
3,40659,3140.329613,15089.11235
3,40660,3695.62309,15093.33616
3,40661,5614.173393,15089.64948
3,40662,5941.961841,15092.41429
3,40663,6049.335451,15091.86023
3,40664,6239.984388,15100.06327
3,40665,6977.3835,15082.63373
3,40666,5564.423868,15099.29767
3,40667,3373.013713,15093.75316
3,40668,3831.017143,15094.14122
3,40669,6684.795699,15095.97043
3,40670,3455.08964,15100.05952
3,40671,3946.571691,15098.14982
3,40672,4031.813607,15099.49021
3,40673,4201.022636,15101.62051
3,40674,6773.113731,15100.14216
3,40675,3999.149546,15104.8253
3,40676,4670.589595,15091.48844
3,40677,4708.286689,15092.1058
3,40678,3170.063905,15098.5929
3,40679,3277.647059,15100.63655
3,40680,3640.297101,15104.51359
3,40681,7016.53112,15099.57573
3,40682,6844.140808,15106.80313
3,40683,2796.760171,15113.50036
3,40684,4067.918756,15106.62688
3,40685,6813.981726,15105.07208
3,40686,3895.951592,15110.54968
3,40687,6725.827934,15110.67446
3,40688,3318.286087,15103.18174
3,40689,7148.22604,15111.18083
3,40690,4608.228132,15107.67494
3,40691,3045.907317,15113.2374
3,40692,5919.482246,15112.23369
3,40693,6277.432063,15117.67865
3,40694,3347.996942,15111.63507
3,40695,3856.142473,15118.01478
3,40696,6908.494713,15112.71375
3,40697,3605.046077,15115.95641
3,40698,4362.039788,15117.56764
3,40699,5536.613256,15110.36781
3,40700,5884.108241,15119.15621
3,40701,3673.098535,15120.30493
3,40702,4779.404211,15115.75053
3,40703,6007.280277,15117.34775
3,40704,6046.317868,15134.29615
3,40705,6337.006519,15118.65059
3,40706,2988.244131,15125.15102
3,40707,3194.892655,15121.58757
3,40708,5604.409207,15122.03964
3,40709,5846.428571,15126.02965
3,40710,6202.877233,15129.06138
3,40711,3781.484646,15126.23164
3,40712,6087.24407,15129.93009
3,40713,4127.041966,15121.96163
3,40714,5734.854714,15126.95131
3,40715,5818.240028,15138.88453
3,40716,6941.192217,15117.66509
3,40717,2873.722927,15130.28878
3,40718,2909.693925,15127.41355
3,40719,6982.78456,15125.82316
3,40720,2843.569782,15124.58899
3,40721,3712.859895,15128.41681
3,40722,4284.237013,15131.19481
3,40723,4501.875,15133.97461
3,40724,6163.314932,15127.1095
3,40725,3462.390465,15127.99886
3,40726,5648.615232,15126.67483
3,40727,4640.706011,15122.05464
3,40728,3127.02381,15129.63492
3,40729,3977.150911,15139.16912
3,40730,4164.441816,15132.80563
3,40731,4211.614124,15132.26797
3,40732,5495.336097,15130.49235
3,40733,6382.292643,15129.62894
3,40734,6766.755858,15131.84732
3,40735,4706.137395,15131.69773
3,40736,4451.679144,15130.34462
3,40737,4896.499564,15134.03313
3,40738,3015.697725,15136.18743
3,40739,5290.122807,15139.28947
3,40740,5447.696381,15133.19035
3,40741,3067.002663,15135.66045
3,40742,4056.916605,15143.25242
3,40743,5569.973756,15134.92489
3,40744,4246.214408,15145.15437
3,40745,4370.680278,15148.68636
3,40746,3912.307692,15139.82182
3,40747,6118.795789,15139.61263
3,40748,2768.802791,15140.82884
3,40749,3757.751609,15142.75804
3,40750,3444.1443,15141.82684
3,40751,3646.778218,15148.45281
3,40752,3941.15462,15143.26532
3,40753,5767.553247,15146.73766
3,40754,3095.18018,15143.94595
3,40755,3332.083246,15148.04531
3,40756,4665.966876,15142.97225
3,40757,5320.276632,15142.90722
3,40758,5694.173782,15137.57609
3,40759,5864.121094,15149.26172
3,40760,5218.448684,15152.01184
3,40761,5897.853759,15149.15551
3,40762,2650.492537,15148.95522
3,40763,5959.832117,15149.19708
3,40764,6346.059477,15148.87787
3,40765,3615.081203,15158.85865
3,40766,4094.939974,15158.94591
3,40767,5930.325564,15151.67068
3,40768,5357.004058,15156.10633
3,40769,6306.245283,15153.04064
3,40770,4329.043516,15157.91123
3,40771,6713.704674,15146.11544
3,40772,3812.822095,15149.89455
3,40773,4406.38342,15157.2205
3,40774,5595.918254,15164.10952
3,40775,4000.509533,15158.881
3,40776,4291.929534,15166.58088
3,40777,5469.088962,15161.41351
3,40778,3686.655061,15158.26721
3,40779,3880.352998,15154.29594
3,40780,6009.266874,15159.66978
3,40781,4027.791733,15167.86725
3,40782,5560.892039,15167.76227
3,40783,6263.74741,15157.62789
3,40784,5247.92053,15160.81457
3,40785,4465.989889,15163.8635
3,40786,4765.545103,15167.01675
3,40787,6382.318693,15166.95097
3,40788,3150.695175,15167.25
3,40789,3298.447248,15164.14908
3,40790,3353.012429,15169.54689
3,40791,5751.73794,15173.36636
3,40792,6744.165423,15160.49378
3,40793,3228.285479,15169.71287
3,40794,4138.937143,15173.37333
3,40795,5780.884481,15177.33022
3,40796,3728.40246,15171.74165
3,40797,4188.322249,15172.77506
3,40798,4692.934812,15194.72772
3,40799,5643.632035,15174.89177
3,40800,4505.107819,15174.69794
3,40801,4622.768924,15178.11056
3,40802,6226.048568,15171.77999
3,40803,6056.269784,15175.65468
3,40804,3116.639286,15178.43571
3,40805,5697.69666,15176.94434
3,40806,6333.525913,15179.96347
3,40807,3778,15173.31464
3,40808,6147.86125,15188.65875
3,40809,2763.310268,15184.7433
3,40810,3905.591894,15181.56833
3,40811,4433.843537,15185
3,40812,5328.82996,15185.18704
3,40813,3682.408341,15184.39096
3,40814,6202.976471,15188.98039
3,40815,6265.034362,15194.22511
3,40816,3481.482609,15193.64783
3,40817,5910.80826,15183.84169
3,40818,3813.387061,15190.41557
3,40819,5534.251619,15184.41166
3,40820,5808.923875,15194.56401
3,40821,5876.132312,15188.02786
3,40822,3950.261692,15196.07811
3,40823,6367.125421,15191.53283
3,40824,5394.506611,15186.39596
3,40825,6094.404735,15189.52649
3,40826,4052.531034,15197.68736
3,40827,4385.121622,15190.5045
3,40828,5363.570418,15196.82378
3,40829,5844.650794,15193.64021
3,40830,3869.677547,15204.7458
3,40831,3308.60396,15203.71782
3,40832,3713.13936,15212.36472
3,40833,5723.760212,15203.54377
3,40834,3164.514586,15204.70128
3,40835,5933.412888,15205.43437
3,40836,2767.635892,15215.10062
3,40837,5430.323239,15204.85517
3,40838,3335.769912,15205.73957
3,40839,4749.906352,15210.48134
3,40840,5118.508803,15209.39789
3,40841,3905.986079,15209.63921
3,40842,4343.036966,15202.51434
3,40843,5297.50122,15198.82927
3,40844,4300.421446,15207.18579
3,40845,4645.821229,15206.44413
3,40846,3387.406566,15215.19444
3,40847,3999.167815,15212.95176
3,40848,6124.149649,15224.38776
3,40849,4465.244485,15212.56434
3,40850,6203.560298,15220.38211
3,40851,3837.817052,15216.98757
3,40852,4096.410194,15216.02039
3,40853,3752.065104,15218.28776
3,40854,4268.745387,15220.6679
3,40855,4214.121592,15210.27708
3,40856,5512.431385,15227.27118
3,40857,6390.084958,15219.27507
3,40858,3487.88022,15220.18462
3,40859,5863.653484,15225.2354
3,40860,5556.865258,15227.81572
3,40861,5690.691837,15222.20204
3,40862,5805.757209,15221.8614
3,40863,5292.904088,15228.89937
3,40864,5464.654949,15225.79556
3,40865,2534.50716,15225.81026
3,40866,4607.33758,15226.42038
3,40867,4373.338527,15226.9915
3,40868,6165.47807,15227.33004
3,40869,3425.172585,15231.12221
3,40870,5107.326877,15230.0799
3,40871,3799.709355,15233.96639
3,40872,3894.552529,15234.61479
3,40873,4339.61402,15237.95386
3,40874,5424.526094,15239.40152
3,40875,5775.643299,15228.2646
3,40876,5914.264609,15238.0419
3,40877,3935.618421,15232.10614
3,40878,5972.296296,15239.2381
3,40879,6252.627216,15228.77187
3,40880,3549.857592,15239.57696
3,40881,5997.810651,15240.75814
3,40882,6298.288515,15234.83683
3,40883,4541.885569,15235.87974
3,40884,5833.593651,15239.29841
3,40885,4966.198089,15232.0414
3,40886,4136.14791,15237.71704
3,40887,4043.064952,15236.09711
3,40888,5942.126935,15245.71104
3,40889,5395.672213,15248.08985
3,40890,4791.812233,15252.39403
3,40891,2860.066667,15250.19524
3,40892,3348.571691,15249.79688
3,40893,5667.86533,15254.96991
3,40894,3089.639047,15250.96822
3,40895,5707.460878,15259.17748
3,40896,3743.682753,15255.31171
3,40897,4295.45549,15254.32418
3,40898,5489.846154,15249.13566
3,40899,3704.600482,15264.57154
3,40900,3988.82306,15259.33792
3,40901,3038.268374,15263.63697
3,40902,5332.964535,15248.2593
3,40903,4117.079701,15253.16065
3,40904,5458.069006,15257.91696
3,40905,3587.749682,15264.49299
3,40906,6188.198908,15260.67314
3,40907,5764.248355,15257.6727
3,40908,3392.709463,15257.78473
3,40909,6313.034976,15267.79173
3,40910,3221.160665,15262.87258
3,40911,3441.983384,15264.73187
3,40912,3847.783154,15260.41935
3,40913,5805.138102,15265.26416
3,40914,4764.592061,15260.61064
3,40915,4226.136364,15263.99198
3,40916,5304.745496,15262.49662
3,40917,6229.412519,15259.88009
3,40918,6268.990207,15264.08596
3,40919,4257.4855,15266.76146
3,40920,4329.44191,15267.82609
3,40921,5547.472333,15266.0057
3,40922,2792.369942,15264.35425
3,40923,3124.223242,15267.9052
3,40924,3924.195751,15268.24431
3,40925,5873.672714,15266.65747
3,40926,3818.770833,15269.37153
3,40927,5911.552448,15266.46154
3,40928,3770.758042,15278.36364
3,40929,5583.129899,15275.61142
3,40930,3511.048943,15275.2158
3,40931,4033.086712,15270.99212
3,40932,4939.080882,15274.38725
3,40933,5394.193548,15270.54839
3,40934,6012.511254,15273
3,40935,4893.614338,15276.47459
3,40936,4198.186263,15278.45867
3,40937,4859.279946,15276.72275
3,40938,2770.012642,15271.56258
3,40939,4566.067873,15273.72036
3,40940,3287.736413,15284.97011
3,40941,4527.323615,15277.43149
3,40942,5684.741361,15276.74555
3,40943,3671.442057,15280.37606
3,40944,3956.803161,15284.49784
3,40945,4635.402581,15281.23742
3,40946,4732.15503,15277.87246
3,40947,6342.899399,15283.97297
3,40948,3486.485197,15282.61678
3,40949,3354.258212,15280.72445
3,40950,5830.210991,15284.63501
3,40951,5436.503646,15285.44532
3,40952,6254.939647,15290.27484
3,40953,4810.640905,15277.80584
3,40954,4164.814898,15288.39428
3,40955,3393.704159,15292.50473
3,40956,4914.218165,15295.3633
3,40957,5518.667808,15293.12671
3,40958,3607.144,15299.8264
3,40959,5893.635714,15288.22619
3,40960,4235.263272,15294.27736
3,40961,3029.148597,15299.99318
3,40962,5296.987805,15293.03455
3,40963,5328.623945,15294.15579
3,40964,3240.272138,15300.50108
3,40965,3443.09479,15300.4877
3,40966,6032.85541,15303.76744
3,40967,3742.889319,15296.98118
3,40968,3647.557726,15306.75133
3,40969,4017.734985,15299.49249
3,40970,4575.071984,15308.66926
3,40971,3855.146277,15304.35372
3,40972,5861.133144,15300.40793
3,40973,4101.449721,15308.21927
3,40974,5713.833686,15303.51727
3,40975,6227.269132,15309.11952
3,40976,4267.930385,15305.20311
3,40977,3050.255535,15316.98985
3,40978,3887.689908,15303.8
3,40979,4699.234885,15287.73034
3,40980,6289.702933,15305.7664
3,40981,5014.806758,15312.05069
3,40982,6337.387679,15314.81572
3,40983,4313.22281,15301.69864
3,40984,4846.33545,15303.86984
3,40985,4201.862069,15315.36074
3,40986,5534.128015,15310.47032
3,40987,5391.298077,15311.7294
3,40988,3269.459927,15317.35064
3,40989,6000.662472,15314.40933
3,40990,3363.719764,15313.15192
3,40991,4975.725728,15315.57767
3,40992,5476.727462,15302.36842
3,40993,3823.325228,15324.87335
3,40994,4759.136863,15319.7043
3,40995,3189.013344,15313.19349
3,40996,5560.416539,15317.4441
3,40997,3931.775078,15323.62774
3,40998,3416.60812,15324.03089
3,40999,3688.872067,15320.19385
3,41000,5748.904584,15323.65575
3,41001,5686.187913,15326.60246
3,41002,4926.899852,15327.04303
3,41003,5346.785047,15323.27227
3,41004,3389.156602,15328.83316
3,41005,4019.106809,15326.07744
3,41006,3237.937444,15331.71135
3,41007,3975.424763,15323.11374
3,41008,4168.163713,15331.14768
3,41009,4691.654779,15331.00713
3,41010,2899.939619,15335.66843
3,41011,3773.463989,15325.57895
3,41012,4089.762546,15335.04774
3,41013,5101.668338,15331.70426
3,41014,5500.903607,15334.64787
3,41015,3157.465174,15344.05846
3,41016,3729.964372,15336.01538
3,41017,3800.55,15345.34918
3,41018,6237.332792,15335.18994
3,41019,3067.321878,15340.74183
3,41020,5004.443439,15340.59095
3,41021,2976.650957,15343.70398
3,41022,4294.124343,15345.58231
3,41023,6074.4598,15348.46716
3,41024,4769.289134,15348.64365
3,41025,6020.708841,15342.38872
3,41026,4328.355916,15345.62214
3,41027,5040.136893,15346.70874
3,41028,3215.280702,15346.81798
3,41029,5531.534483,15347.30172
3,41030,5723.286957,15349.70087
3,41031,3637.565191,15344.18573
3,41032,4249.574111,15349.28571
3,41033,3311.642089,15341.27343
3,41034,3914.696054,15346.29891
3,41035,5362.90589,15350.21615
3,41036,4886.557559,15353.47157
3,41037,3363.58871,15353.27419
3,41038,4074.369176,15353.96416
3,41039,5979.743278,15353.05637
3,41040,5764.916836,15354.73631
3,41041,3278.056563,15357.09137
3,41042,4706.878866,15363.89562
3,41043,5899.363331,15364.68972
3,41044,3437.695087,15354.08092
3,41045,3698.654801,15358.37666
3,41046,6044.756126,15354.94049
3,41047,2894.86802,15360.40305
3,41048,5469.65528,15363.74612
3,41049,4110.01598,15365.17494
3,41050,4557.421305,15360.08445
3,41051,4201.389802,15359.15637
3,41052,5096.889527,15361.3759
3,41053,3463.759434,15365.07862
3,41054,4973.692255,15359.99863
3,41055,3874.445402,15361.79119
3,41056,3840.663843,15371.38751
3,41057,5396.100885,15373.61858
3,41058,5069.38207,15372.11206
3,41059,5703.817708,15373.54167
3,41060,3319.540808,15375.39242
3,41061,3729.310646,15375.69372
3,41062,4284.403141,15377.75093
3,41063,3401.737645,15368.47384
3,41064,3928.712329,15376.12443
3,41065,4940.082105,15376.25053
3,41066,3222.20915,15372.79216
3,41067,5778.870027,15382.87666
3,41068,3777.827893,15382.73947
3,41069,4326.189336,15375.57671
3,41070,3637.767007,15380.52551
3,41071,4678.005607,15384.90654
3,41072,2869.99609,15379.24829
3,41073,4170.417436,15380.40205
3,41074,5015.787611,15379.465
3,41075,3270.59882,15379.90413
3,41076,4765.818038,15377.07991
3,41077,6257.828636,15390.86697
3,41078,2805.973822,15386.01571
3,41079,3195.135556,15391.13333
3,41080,3356.078078,15385.23649
3,41081,5048.099851,15385.3845
3,41082,5744.725074,15390.50324
3,41083,3679.460012,15392.53532
3,41084,5364.892857,15393.90561
3,41085,5470.819887,15394.66917
3,41086,4052.357871,15398.92525
3,41087,3446.405272,15397.60956
3,41088,4100.666,15393.211
3,41089,3476.643447,15400.86777
3,41090,4217.931647,15396.72522
3,41091,4799.567529,15402.89799
3,41092,3086.753597,15397.46942
3,41093,3808.823572,15393.90166
3,41094,4976.389493,15397.18569
3,41095,3521.612565,15400.76963
3,41096,2908.098131,15402.15888
3,41097,5071.438538,15399.57143
3,41098,3736.077746,15405.11437
3,41099,3416.636559,15404.73656
3,41100,4185.058369,15407.85322
3,41101,5983.218079,15414.74237
3,41102,6004.851794,15410.26365
3,41103,4135.369748,15407.31286
3,41104,3323.610568,15407.60665
3,41105,3633.968479,15413.2695
3,41106,6058.554832,15404.62541
3,41107,4335.693046,15416.64149
3,41108,4682.387635,15407.58096
3,41109,5418.373123,15411.4751
3,41110,3380.403137,15413.42343
3,41111,5793.535739,15416.61947
3,41112,3876.712121,15413.13636
3,41113,3152.994048,15427.05506
3,41114,5025.051136,15415.83523
3,41115,5381.851852,15418.23045
3,41116,3907.242661,15425.06654
3,41117,3351.878959,15421.4638
3,41118,4257.322458,15422.41882
3,41119,4299.746631,15414.7053
3,41120,4997.497268,15423.10695
3,41121,6278.154574,15421.40063
3,41122,5491.762936,15424.68111
3,41123,3674.158378,15423.81255
3,41124,3849.27548,15420.54579
3,41125,4038.472666,15421.22372
3,41126,5722.433636,15434.14345
3,41127,3564.544508,15435.36458
3,41128,4952.071192,15425.63742
3,41129,3216.312281,15430.68421
3,41130,4548.320958,15428.56527
3,41131,4714.446701,15419.71743
3,41132,5436.600985,15434.46446
3,41133,3464.455718,15431.21668
3,41134,4174.125206,15433.56178
3,41135,5960.073266,15437.13016
3,41136,6117.402516,15438.87002
3,41137,3426.207214,15439.24252
3,41138,3797.611326,15430.53024
3,41139,2922.654884,15435.10326
3,41140,2851.272377,15439.07253
3,41141,3827.07075,15438.07181
3,41142,3509.917045,15439.47375
3,41143,6149.644715,15441.1065
3,41144,6245.653236,15432.57875
3,41145,4572.369919,15438.32358
3,41146,6182.009288,15438.97988
3,41147,5751.849129,15440.39379
3,41148,3756.115827,15434.3634
3,41149,4795.801291,15442.24821
3,41150,3882.374377,15447.9274
3,41151,4139.101478,15440.62562
3,41152,3398.53056,15449.87012
3,41153,4335.521739,15447.74367
3,41154,5374.89544,15445.34119
3,41155,2573.837814,15443.25717
3,41156,5923.926042,15452.21875
3,41157,4941.544654,15452.89686
3,41158,4409.454198,15454.75445
3,41159,6034.091652,15452.73412
3,41160,3657.787027,15448.56324
3,41161,6214.631352,15449.45909
3,41162,4259.079399,15460.96513
3,41163,4997.809144,15456.87881
3,41164,5802.177152,15456.99779
3,41165,3550.910898,15456.64428
3,41166,7074.775396,15452.91333
3,41167,3083.742718,15460.28641
3,41168,3121.048041,15456.33186
3,41169,4206.692661,15451.93578
3,41170,5028.332244,15461.72767
3,41171,5996.309942,15469.1553
3,41172,6358.889706,15465.02626
3,41173,3624.742331,15461.50307
3,41174,5417.245996,15466.40487
3,41175,6247.919598,15467.97487
3,41176,3864.586083,15476.88594
3,41177,4146.30778,15472.74943
3,41178,6116.53914,15468.22492
3,41179,6092.340376,15473.33216
3,41180,4706.203632,15471.89494
3,41181,8724.903628,15469.27154
3,41182,4224.302457,15475.7845
3,41183,5364.496827,15481.92838
3,41184,3466.987854,15480.02429
3,41185,4394.286897,15482.61448
3,41186,6036.995682,15481.79016
3,41187,5767.023783,15482.79615
3,41188,5948.318271,15478.03602
3,41189,5833.496085,15485.51454
3,41190,4362.138829,15477.1757
3,41191,4800.405765,15481.61086
3,41192,3434.763932,15483.75697
3,41193,3772.935694,15495.71668
